Geneid	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL53_D_S42Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL53_V_S52Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL59_D_S19Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL50_V_S38Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL56_V_S7Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL69_D_S11Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL63_D_S15Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL50_D_S13Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL67_D_S22Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL67_V_S74Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL65_V_S69Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL59_V_S72Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL65_D_S48Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL56_D_S25Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL69_V_S39Aligned.sortedByCoord.out.bam	/hpcfs/users/a1647910/20200310_rRNADepletion/4_T47D_ZR75_DHT_StrippedSerum/2_alignedData/bam/GLL63_V_S8Aligned.sortedByCoord.out.bam
ENSG00000277935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256084	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000255763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171681	1372	1985	991	1081	1549	1425	864	1187	888	1428	999	2502	1594	1191	976	1131
ENSG00000121316	86	89	75	64	81	189	84	91	133	205	110	109	221	71	127	119
ENSG00000255649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256751	45	39	33	30	35	45	15	41	34	54	29	74	48	34	29	30
ENSG00000070019	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0
ENSG00000214772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261324	224	390	179	224	301	95	70	262	80	147	82	478	145	235	62	87
ENSG00000197837	951	1124	649	590	802	348	272	704	266	509	369	1352	634	810	275	394
ENSG00000246705	1754	1706	1154	1363	1448	771	701	1304	646	1231	870	2190	1355	1389	591	936
ENSG00000084463	2401	2870	1542	1659	2293	619	393	1954	381	644	424	3348	724	1853	441	537
ENSG00000182993	28	49	17	33	49	42	24	28	21	46	17	80	48	44	32	26
ENSG00000179256	0	0	0	0	0	12	6	0	8	5	6	0	9	0	4	6
ENSG00000286107	10	11	6	9	9	8	5	7	3	6	6	10	3	5	5	7
ENSG00000111339	0	2	0	0	2	2	2	1	2	1	1	1	5	0	1	3
ENSG00000256339	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111341	353	462	206	499	285	19238	14853	282	12474	21066	16877	513	26479	286	15400	18812
ENSG00000139055	336	379	217	271	316	15	15	294	15	14	20	521	25	269	15	18
ENSG00000111348	4814	5110	2960	3689	4568	261	215	3940	191	268	230	6085	360	3671	215	297
ENSG00000139053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255727	0	0	1	1	0	0	7	0	5	4	2	0	3	0	3	3
ENSG00000134533	804	1049	536	731	986	623	375	728	441	770	465	1322	771	759	547	522
ENSG00000256650	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	0
ENSG00000255660	0	0	0	0	0	4	4	0	3	12	14	0	10	0	9	17
ENSG00000256283	0	0	0	0	0	0	2	0	1	0	0	0	1	0	1	2
ENSG00000151490	6	1	2	1	5	4	2	1	7	2	0	5	1	4	2	4
ENSG00000243916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000151491	803	1063	480	708	835	1209	919	652	805	1428	929	1165	1477	665	954	1176
ENSG00000200105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000023734	3884	4363	2662	2916	3694	2126	1411	3572	1251	1903	1393	5311	2536	3391	1417	1718
ENSG00000023697	616	744	385	474	567	1164	768	566	623	969	740	877	1343	503	736	988
ENSG00000256134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188991	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000008394	4	5	1	20	2	2285	1525	1	1388	2036	1495	4	2866	4	1525	1971
ENSG00000256238	6	10	0	8	10	12	5	8	7	10	4	14	17	7	4	14
ENSG00000286303	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000256450	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000048540	78	67	42	42	46	9	12	99	9	10	5	64	8	43	3	10
ENSG00000256564	0	0	0	0	1	3	0	0	1	1	0	0	0	0	1	0
ENSG00000283240	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000255871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000256211	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000213235	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000287455	48	77	21	50	51	0	0	66	0	0	0	47	0	37	0	0
ENSG00000212358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285724	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000242991	8	7	5	6	7	4	0	7	0	0	0	10	0	2	0	0
ENSG00000256896	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000256756	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000256389	1	1	0	2	0	0	0	2	1	0	0	1	0	2	0	0
ENSG00000256994	1	3	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000283665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000206662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111404	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000139144	55	75	21	62	59	41	29	65	52	93	41	97	84	37	43	50
ENSG00000255892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255960	5	2	2	0	1	1	2	3	5	5	2	2	1	1	4	2
ENSG00000256138	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255993	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000256844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000052126	1082	1223	715	829	1124	381	276	1039	214	346	229	1533	409	891	272	333
ENSG00000253284	44	44	39	22	31	26	10	42	14	18	14	99	18	42	16	16
ENSG00000240993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243854	1	1	0	0	2	0	0	1	0	1	0	2	0	2	0	0
ENSG00000139154	650	881	535	559	718	365	313	723	250	411	229	1112	476	623	259	343
ENSG00000255909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245205	0	1	0	0	2	0	1	0	1	0	0	4	2	0	0	0
ENSG00000240328	1	1	0	0	2	0	0	2	0	1	3	5	3	0	2	1
ENSG00000287074	1	2	3	0	4	0	1	1	0	0	1	5	0	4	1	1
ENSG00000200885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255910	0	1	0	0	0	0	0	0	1	0	0	2	1	2	1	1
ENSG00000256849	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0
ENSG00000256287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172572	1	3	1	1	1	2	1	2	7	2	1	3	1	2	2	0
ENSG00000131982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256663	5	9	2	7	5	10	4	2	8	12	10	11	4	4	7	12
ENSG00000139155	0	2	0	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000111700	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000257046	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000256157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000134538	0	0	1	0	0	12	11	0	19	20	12	0	27	0	13	22
ENSG00000084453	1	4	3	5	8	0	1	6	3	0	2	2	1	0	3	1
ENSG00000121351	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
ENSG00000121350	743	985	558	686	856	428	223	819	235	332	265	1217	433	686	244	260
ENSG00000256021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000004700	1643	1854	948	1217	1465	1523	1005	1403	876	1282	938	2078	1822	1302	884	1234
ENSG00000111711	1349	1739	882	1163	1397	924	671	1396	510	772	498	1963	1095	1211	564	820
ENSG00000134548	0	4	1	1	1	0	2	4	1	2	2	1	3	1	2	3
ENSG00000111713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285854	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000111716	40	33	18	20	27	1	0	23	1	2	1	38	0	35	0	1
ENSG00000256615	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000255644	0	0	0	0	0	0	0	0	0	2	1	1	0	0	1	0
ENSG00000121361	0	3	0	0	0	0	0	0	2	0	0	1	0	0	0	0
ENSG00000069431	0	2	1	1	1	9	4	0	6	6	11	1	8	0	3	11
ENSG00000257022	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000275567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000111726	1639	1969	1288	1393	1772	857	516	1781	524	845	561	2588	1075	1610	528	719
ENSG00000111728	6	15	0	16	12	61	25	7	37	68	49	12	66	6	44	46
ENSG00000274624	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
ENSG00000283582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000250166	2	2	0	0	2	0	1	1	0	1	2	0	1	0	1	0
ENSG00000111731	848	1034	738	686	885	681	552	789	483	714	518	1511	915	721	472	655
ENSG00000256973	4	5	4	2	4	5	0	7	3	1	1	12	5	3	1	2
ENSG00000256371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257023	0	0	1	0	1	2	1	1	0	2	0	5	0	0	4	2
ENSG00000139163	2202	2994	1545	1968	2453	1892	1166	2527	965	1509	917	4142	1921	1952	1001	1355
ENSG00000256995	2	1	0	0	0	0	0	1	5	0	0	4	0	0	0	0
ENSG00000241451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256923	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSG00000256353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000115934	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000134532	20	45	14	25	30	6	2	23	3	4	3	42	6	25	2	4
ENSG00000256473	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000216192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256120	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000197503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256852	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0
ENSG00000244662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000255745	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000240481	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000060982	5	12	5	3	12	0	0	7	1	0	0	16	0	9	4	1
ENSG00000256482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278969	0	1	0	0	1	5	0	0	0	0	0	0	0	0	1	0
ENSG00000255921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000213736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000226397	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSG00000118308	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000258546	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000258449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276842	1	1	0	1	0	0	0	0	1	2	0	0	0	0	3	0
ENSG00000118307	15	19	9	14	14	61	35	20	36	63	37	18	71	15	32	44
ENSG00000205707	204	225	129	172	214	284	152	214	214	225	179	280	292	154	149	198
ENSG00000133703	2201	2767	1928	1925	2578	1061	650	2510	576	926	480	4122	1135	2207	549	914
ENSG00000274987	0	7	0	2	3	2	2	1	1	3	1	5	5	0	2	3
ENSG00000275197	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0
ENSG00000278743	5	10	1	3	6	0	3	8	0	1	0	12	2	9	0	2
ENSG00000201439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000241846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000152936	0	0	0	0	0	1	0	0	3	1	2	0	2	0	1	1
ENSG00000279173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256079	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000255988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222950	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000256686	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255725	0	1	0	0	1	1	0	0	1	0	1	1	1	1	1	1
ENSG00000256440	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000246695	84	115	39	62	76	18	14	79	11	15	15	104	30	76	11	18
ENSG00000123094	955	1065	594	557	865	165	117	883	88	142	92	1094	178	824	110	147
ENSG00000123095	26	34	18	26	20	4	3	19	3	3	2	40	3	14	1	2
ENSG00000123096	460	538	298	391	417	11	15	458	10	34	10	620	24	330	14	29
ENSG00000256894	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000286752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255750	5	3	8	1	4	0	0	3	0	0	0	2	0	5	0	0
ENSG00000278095	0	2	0	0	2	0	0	0	1	0	0	1	0	0	1	0
ENSG00000255858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000288532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123104	1478	1698	1239	1148	1449	1929	979	1551	1126	1627	1017	2454	2108	1283	1013	1134
ENSG00000256185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212549	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000234428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256640	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000064102	715	862	433	531	681	668	426	623	397	543	396	1023	795	586	397	524
ENSG00000111790	889	1108	551	669	847	779	507	832	514	695	457	1340	965	781	468	662
ENSG00000064115	3470	3698	1996	2300	2730	1701	1197	2785	965	1659	1276	4245	2003	2511	1141	1278
ENSG00000247903	2	3	1	0	1	0	1	0	0	1	2	0	2	1	2	2
ENSG00000152944	1162	1141	738	695	849	931	527	1070	426	633	455	1302	953	776	482	659
ENSG00000275764	102	114	81	98	109	98	62	126	53	63	45	167	110	112	46	72
ENSG00000214700	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000271418	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000256226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256625	2	6	1	0	1	1	0	3	0	1	1	1	0	4	2	0
ENSG00000211455	2286	2464	1477	1543	1936	449	342	2405	266	363	263	2942	507	1792	256	401
ENSG00000029153	516	587	308	338	459	58	29	437	22	36	31	703	43	427	35	54
ENSG00000245311	0	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ENSG00000165935	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0
ENSG00000257037	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1
ENSG00000110841	1143	1276	742	789	1135	774	564	1157	448	821	537	1559	963	979	484	718
ENSG00000248100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256056	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256377	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1
ENSG00000174236	1	1	4	1	1	0	2	5	5	6	3	3	3	5	2	6
ENSG00000276261	1	1	0	1	3	0	0	0	1	1	1	2	0	1	0	0
ENSG00000230519	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000256504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000061794	2336	2599	1348	1793	2145	1734	1153	2213	1088	1552	1142	3079	2049	1959	1049	1320
ENSG00000252585	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000205693	0	0	2	0	0	0	0	3	0	0	0	2	0	0	0	0
ENSG00000256747	0	1	0	1	0	0	0	0	0	3	0	1	0	0	0	0
ENSG00000087448	1358	1563	1011	1007	1319	834	636	1257	497	871	598	2205	1097	1226	533	771
ENSG00000256512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000087494	0	1	1	3	3	5	3	0	5	7	6	3	4	0	4	11
ENSG00000257042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123106	308	372	224	309	316	253	175	356	167	264	193	451	341	285	198	223
ENSG00000247934	5	6	5	5	10	5	12	2	9	20	6	12	30	1	6	19
ENSG00000255951	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000278733	0	2	1	1	1	1	3	1	3	0	1	3	1	2	1	4
ENSG00000273989	1	0	0	1	3	0	0	1	0	1	0	4	1	0	0	2
ENSG00000252237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000244712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257258	0	1	1	0	0	0	0	2	0	0	0	1	0	1	0	0
ENSG00000064763	621	689	478	502	643	4	2	590	1	1	3	896	3	595	3	2
ENSG00000275278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275476	1	2	0	1	3	0	0	2	1	0	0	7	0	2	0	0
ENSG00000257176	17	35	14	27	24	4	7	31	8	6	9	50	17	12	4	8
ENSG00000274315	13	10	7	10	21	15	10	15	12	1	8	16	17	13	13	11
ENSG00000273680	29	36	19	25	31	8	16	25	14	23	18	57	36	25	19	15
ENSG00000087502	3014	3670	1755	2369	2855	3577	2029	2916	2172	2922	1911	3948	3829	2455	2193	2358
ENSG00000257599	11	14	7	12	11	6	3	16	5	4	3	21	1	13	4	2
ENSG00000187950	13	12	16	7	16	0	0	7	0	0	0	21	0	9	0	0
ENSG00000133687	2691	3547	1742	1673	3032	43	12	1906	29	54	27	4386	42	2388	53	24
ENSG00000257456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000242986	2	4	0	0	1	0	0	1	0	0	0	3	0	0	0	0
ENSG00000286566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257756	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000284682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000251781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000257932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000258202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133704	634	823	655	522	663	803	568	713	545	829	557	1043	931	661	580	676
ENSG00000285870	1	2	1	1	1	6	3	2	2	4	3	0	10	0	4	10
ENSG00000110888	185	221	142	155	195	373	244	195	252	394	258	314	454	185	254	329
ENSG00000246331	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0
ENSG00000235884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000285517	1	2	0	0	2	0	0	0	3	0	0	0	1	0	1	0
ENSG00000258118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000110900	0	1	0	0	2	0	0	0	4	1	0	0	0	0	1	0
ENSG00000226472	1	3	2	3	3	0	1	5	1	1	1	1	0	2	1	0
ENSG00000256984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245614	17	19	7	9	12	4	10	9	4	14	12	30	21	8	10	10
ENSG00000013573	375	395	208	212	311	215	203	227	167	341	252	426	338	260	167	229
ENSG00000212533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177359	4	3	2	0	2	3	3	2	0	4	1	4	2	2	1	3
ENSG00000270766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275097	5	4	4	3	5	2	2	4	1	0	0	1	0	6	2	0
ENSG00000139146	1237	1362	697	932	1047	555	386	1167	395	593	439	1781	753	1034	398	466
ENSG00000256176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000177340	4	4	1	1	0	9	2	1	4	4	3	1	4	0	3	1
ENSG00000256232	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
ENSG00000283256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000170456	212	208	118	153	199	111	70	202	58	93	48	261	119	173	45	86
ENSG00000200388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275769	0	0	0	2	2	0	1	1	0	0	2	3	0	3	0	0
ENSG00000203437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225349	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255867	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000252390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000139160	123	131	65	101	98	176	150	122	139	194	147	154	258	87	140	205
ENSG00000151743	113	131	63	89	106	85	75	112	53	102	70	157	123	72	59	78
ENSG00000276058	0	1	0	0	2	0	1	0	1	0	0	0	4	0	0	2
ENSG00000276900	17	12	9	13	11	14	32	18	16	35	29	31	43	10	21	39
